model,register,number,dim_id,dim_label,v_human,v_model,delta_v,se,b_d,score
gpt_5,blog,008,dim5,3rd person,42.657916,50.199203,-7.541287,2.697098,-2.796075,82.321483
gpt_5,blog,008,dim6,Word length,5.207985,4.963523,0.244462,0.055770,4.383360,95.306016
gpt_5,blog,008,dim7,Complementizers,0.463415,0.717391,-0.253977,0.031747,-8.000024,45.194508
gpt_5,blog,008,dim8,BÍN coverage,0.987001,0.993772,-0.006771,0.010244,-0.661003,99.313982
gpt_5,blog,008,dim9,Tree depth,8.557377,8.537313,0.020064,0.251564,0.079755,99.765540
gpt_5,blog,008,dim10,LIX readability,40.308610,39.038309,1.270302,1.028855,1.234675,96.848560
gpt_5,blog,008,dim11,Lexical diversity (MTLD),148.330965,91.246436,57.084529,7.800888,7.317696,61.515433
gpt_5,blog,009,dim1,Subject drop,0.138462,0.127660,0.010802,0.012010,0.899422,92.198582
gpt_5,blog,009,dim2,Subordination,0.418605,0.595122,-0.176517,0.027200,-6.489686,57.831978
gpt_5,blog,009,dim3,NP length,2.700730,2.758621,-0.057891,0.158667,-0.364858,97.856477
gpt_5,blog,009,dim4,Past tense,0.309091,0.136905,0.172186,0.040521,4.249311,44.292717
gpt_5,blog,009,dim5,3rd person,21.505376,44.198895,-22.693519,2.697098,-8.414051,0.000000
gpt_5,blog,009,dim6,Word length,5.668255,4.774246,0.894009,0.055770,16.030159,84.227787
gpt_5,blog,009,dim7,Complementizers,0.655172,0.785714,-0.130542,0.031747,-4.111945,80.075188
gpt_5,blog,009,dim8,BÍN coverage,0.957102,0.990220,-0.033118,0.010244,-3.233065,96.539763
gpt_5,blog,009,dim9,Tree depth,6.831325,6.953271,-0.121946,0.251564,-0.484750,98.214904
gpt_5,blog,009,dim10,LIX readability,43.138837,32.283776,10.855062,1.028855,10.550623,74.836916
gpt_5,blog,009,dim11,Lexical diversity (MTLD),220.649030,99.835522,120.813507,7.800888,15.487148,45.246300
gpt_5,blog,010,dim1,Subject drop,0.017241,0.072165,-0.054924,0.012010,-4.573193,0.000000
gpt_5,blog,010,dim2,Subordination,0.402439,0.555556,-0.153117,0.027200,-5.629353,61.952862
gpt_5,blog,010,dim3,NP length,2.712598,3.021661,-0.309062,0.158667,-1.947872,88.606414
gpt_5,blog,010,dim4,Past tense,0.578571,0.044444,0.534127,0.040521,13.181499,7.681756
gpt_5,blog,010,dim5,3rd person,50.293378,45.057162,5.236216,2.697098,1.941426,89.588657
gpt_5,blog,010,dim6,Word length,5.334267,4.609292,0.724975,0.055770,12.999271,86.409092
gpt_5,blog,010,dim7,Complementizers,0.365854,0.708333,-0.342480,0.031747,-10.787785,6.388889
gpt_5,blog,010,dim8,BÍN coverage,0.985061,0.998477,-0.013416,0.010244,-1.309705,98.638054
gpt_5,blog,010,dim9,Tree depth,8.050847,7.539216,0.511632,0.251564,2.033803,93.644995
gpt_5,blog,010,dim10,LIX readability,43.829480,32.244907,11.584573,1.028855,11.259674,73.568994
gpt_5,blog,010,dim11,Lexical diversity (MTLD),166.860826,93.189042,73.671784,7.800888,9.444025,55.848364
gpt_5,blog,011,dim1,Subject drop,0.041096,0.032258,0.008838,0.012010,0.735879,78.494624
gpt_5,blog,011,dim2,Subordination,0.282486,0.502242,-0.219756,0.027200,-8.079373,22.206278
gpt_5,blog,011,dim3,NP length,2.408922,3.682171,-1.273249,0.158667,-8.024680,47.144464
gpt_5,blog,011,dim4,Past tense,0.184932,0.027624,0.157307,0.040521,3.882119,14.937590
gpt_5,blog,011,dim5,3rd person,28.029678,45.370938,-17.341260,2.697098,-6.429600,38.132506
gpt_5,blog,011,dim6,Word length,5.335514,4.823236,0.512278,0.055770,9.185474,90.398711
gpt_5,blog,011,dim7,Complementizers,0.482759,0.559322,-0.076563,0.031747,-2.411675,84.140436
gpt_5,blog,011,dim8,BÍN coverage,0.982243,0.995723,-0.013480,0.010244,-1.315953,98.627631
gpt_5,blog,011,dim9,Tree depth,6.750000,7.760000,-1.010000,0.251564,-4.014881,85.037037
gpt_5,blog,011,dim10,LIX readability,42.116331,37.768495,4.347836,1.028855,4.225897,89.676603
gpt_5,blog,011,dim11,Lexical diversity (MTLD),188.191985,92.136595,96.055391,7.800888,12.313392,48.958830
gpt_5,blog,012,dim1,Subject drop,0.063492,0.027027,0.036465,0.012010,3.036249,42.567568
gpt_5,blog,012,dim2,Subordination,0.443182,0.599156,-0.155974,0.027200,-5.734419,64.805799
gpt_5,blog,012,dim3,NP length,2.689796,3.408000,-0.718204,0.158667,-4.526499,73.298938
gpt_5,blog,012,dim4,Past tense,0.366197,0.015789,0.350408,0.040521,8.647567,4.311741
gpt_5,blog,012,dim5,3rd person,34.195163,45.953361,-11.758198,2.697098,-4.359574,65.614440
gpt_5,blog,012,dim6,Word length,5.078319,4.839535,0.238784,0.055770,4.281552,95.297969
gpt_5,blog,012,dim7,Complementizers,0.413043,0.622951,-0.209907,0.031747,-6.611882,49.180328
gpt_5,blog,012,dim8,BÍN coverage,0.979943,0.993023,-0.013080,0.010244,-1.276903,98.665228
gpt_5,blog,012,dim9,Tree depth,7.794118,8.684211,-0.890093,0.251564,-3.538235,88.579940
gpt_5,blog,012,dim10,LIX readability,38.643867,39.507408,-0.863542,1.028855,-0.839323,97.765385
gpt_5,blog,012,dim11,Lexical diversity (MTLD),121.262082,93.381116,27.880966,7.800888,3.574076,77.007680
gpt_5,blog,013,dim1,Subject drop,0.000000,0.044118,-0.044118,0.012010,-3.673441,0.000000
gpt_5,blog,013,dim2,Subordination,0.443787,0.520737,-0.076950,0.027200,-2.829091,82.660522
gpt_5,blog,013,dim3,NP length,2.975207,2.851145,0.124062,0.158667,0.781901,95.830153
gpt_5,blog,013,dim4,Past tense,0.347222,0.109827,0.237396,0.040521,5.858588,31.630058
gpt_5,blog,013,dim5,3rd person,25.577558,32.927702,-7.350144,2.697098,-2.725205,71.263306
gpt_5,blog,013,dim6,Word length,5.507849,5.004747,0.503102,0.055770,9.020936,90.865730
gpt_5,blog,013,dim7,Complementizers,0.552632,0.551020,0.001611,0.031747,0.050750,99.708455
gpt_5,blog,013,dim8,BÍN coverage,0.987073,0.999209,-0.012136,0.010244,-1.184748,98.770506
gpt_5,blog,013,dim9,Tree depth,8.203125,8.235294,-0.032169,0.251564,-0.127876,99.607843
gpt_5,blog,013,dim10,LIX readability,45.075979,43.509121,1.566858,1.028855,1.522914,96.523962
gpt_5,blog,013,dim11,Lexical diversity (MTLD),179.271015,142.172834,37.098180,7.800888,4.755635,79.306091
gpt_5,blog,014,dim1,Subject drop,0.092593,0.012346,0.080247,0.012010,6.681733,13.333333
gpt_5,blog,014,dim2,Subordination,0.510791,0.618182,-0.107390,0.027200,-3.948227,78.975672
gpt_5,blog,014,dim3,NP length,3.710784,3.243636,0.467148,0.158667,2.944211,87.411072
gpt_5,blog,014,dim4,Past tense,0.250000,0.111111,0.138889,0.040521,3.427581,44.444444
gpt_5,blog,014,dim5,3rd person,20.408163,52.329292,-31.921128,2.697098,-11.835362,0.000000
gpt_5,blog,014,dim6,Word length,5.490122,4.811910,0.678212,0.055770,12.160781,87.646681
gpt_5,blog,014,dim7,Complementizers,0.512821,0.415584,0.097236,0.031747,3.062845,81.038961
gpt_5,blog,014,dim8,BÍN coverage,0.986830,0.995643,-0.008813,0.010244,-0.860348,99.106938
gpt_5,blog,014,dim9,Tree depth,8.500000,8.666667,-0.166667,0.251564,-0.662522,98.039216
gpt_5,blog,014,dim10,LIX readability,44.436515,38.015985,6.420530,1.028855,6.240461,85.551229
gpt_5,blog,014,dim11,Lexical diversity (MTLD),156.052338,95.078571,60.973766,7.800888,7.816260,60.927361
gpt_5,blog,015,dim1,Subject drop,0.097222,0.020408,0.076814,0.012010,6.395897,20.991254
gpt_5,blog,015,dim2,Subordination,0.339506,0.541667,-0.202160,0.027200,-7.432462,40.454545
gpt_5,blog,015,dim3,NP length,2.381295,3.407407,-1.026112,0.158667,-6.467099,56.909477
gpt_5,blog,015,dim4,Past tense,0.131148,0.076271,0.054876,0.040521,1.354271,58.156780
gpt_5,blog,015,dim5,3rd person,28.363047,37.433155,-9.070108,2.697098,-3.362914,68.021390
gpt_5,blog,015,dim6,Word length,5.356618,5.028971,0.327647,0.055770,5.874913,93.883330
gpt_5,blog,015,dim7,Complementizers,0.500000,0.450000,0.050000,0.031747,1.574953,90.000000
gpt_5,blog,015,dim8,BÍN coverage,0.997243,0.999001,-0.001758,0.010244,-0.171621,99.823714
gpt_5,blog,015,dim9,Tree depth,7.093333,9.775510,-2.682177,0.251564,-10.662001,62.187356
gpt_5,blog,015,dim10,LIX readability,41.430336,43.405594,-1.975259,1.028855,-1.919861,95.232337
gpt_5,blog,015,dim11,Lexical diversity (MTLD),149.145111,138.404884,10.740226,7.800888,1.376795,92.798808
gpt_5,news,001,dim1,Subject drop,0.056604,0.067797,-0.011193,0.014436,-0.775324,80.225989
gpt_5,news,001,dim2,Subordination,0.262774,0.525346,-0.262572,0.016988,-15.456002,0.076805
gpt_5,news,001,dim3,NP length,2.626298,3.370656,-0.744359,0.134172,-5.547805,71.657485
gpt_5,news,001,dim4,Past tense,0.201835,0.011494,0.190341,0.041950,4.537361,5.694880
gpt_5,news,001,dim5,3rd person,17.094017,31.607263,-14.513246,1.719430,-8.440733,15.097512
gpt_5,news,001,dim6,Word length,5.443062,5.104244,0.338818,0.062916,5.385213,93.775232
gpt_5,news,001,dim7,Complementizers,0.565217,0.696429,-0.131211,0.045550,-2.880584,76.785714
gpt_5,news,001,dim8,BÍN coverage,0.955024,0.997022,-0.041998,0.004643,-9.045160,95.602414
gpt_5,news,001,dim9,Tree depth,5.925926,9.316667,-3.390741,0.259321,-13.075450,42.781250
gpt_5,news,001,dim10,LIX readability,38.192672,48.742231,-10.549559,1.367841,-7.712565,72.378055
gpt_5,news,001,dim11,Lexical diversity (MTLD),140.897191,158.431392,-17.534202,6.738537,-2.602078,87.555322
gpt_5,news,002,dim1,Subject drop,0.114754,0.070423,0.044332,0.014436,3.070834,61.368209
gpt_5,news,002,dim2,Subordination,0.400000,0.557895,-0.157895,0.016988,-9.294298,60.526316
gpt_5,news,002,dim3,NP length,3.082251,3.203252,-0.121001,0.134172,-0.901836,96.074267
gpt_5,news,002,dim4,Past tense,0.351562,0.012658,0.338904,0.041950,8.078838,3.600563
gpt_5,news,002,dim5,3rd person,25.854879,29.243937,-3.389058,1.719430,-1.971036,86.891998
gpt_5,news,002,dim6,Word length,5.624074,4.934543,0.689531,0.062916,10.959495,87.739644
gpt_5,news,002,dim7,Complementizers,0.567568,0.800000,-0.232432,0.045550,-5.102776,59.047619
gpt_5,news,002,dim8,BÍN coverage,0.969444,1.000000,-0.030556,0.004643,-6.580883,96.848090
gpt_5,news,002,dim9,Tree depth,8.081967,8.416667,-0.334699,0.259321,-1.290675,95.858688
gpt_5,news,002,dim10,LIX readability,49.556770,40.792576,8.764194,1.367841,6.407321,82.314840
gpt_5,news,002,dim11,Lexical diversity (MTLD),158.510372,103.487747,55.022624,6.738537,8.165366,65.287682
gpt_5,news,003,dim1,Subject drop,0.000000,0.048193,-0.048193,0.014436,-3.338299,0.000000
gpt_5,news,003,dim2,Subordination,0.402685,0.466960,-0.064276,0.016988,-3.783523,84.038179
gpt_5,news,003,dim3,NP length,2.653543,2.850174,-0.196631,0.134172,-1.465516,92.589874
gpt_5,news,003,dim4,Past tense,0.112069,0.089385,0.022683,0.041950,0.540732,79.759347
gpt_5,news,003,dim5,3rd person,34.511785,41.496599,-6.984814,1.719430,-4.062286,79.761075
gpt_5,news,003,dim6,Word length,5.193934,4.986260,0.207674,0.062916,3.300800,96.001599
gpt_5,news,003,dim7,Complementizers,0.354839,0.750000,-0.395161,0.045550,-8.675293,0.000000
gpt_5,news,003,dim8,BÍN coverage,0.985294,0.994656,-0.009362,0.004643,-2.016305,99.049827
gpt_5,news,003,dim9,Tree depth,8.351852,8.240964,0.110888,0.259321,0.427609,98.672294
gpt_5,news,003,dim10,LIX readability,44.727443,39.370919,5.356524,1.367841,3.916044,88.024077
gpt_5,news,003,dim11,Lexical diversity (MTLD),120.676705,155.778613,-35.101908,6.738537,-5.209129,70.912441
gpt_5,news,004,dim1,Subject drop,0.023810,0.058824,-0.035014,0.014436,-2.425410,0.000000
gpt_5,news,004,dim2,Subordination,0.548387,0.638743,-0.090356,0.016988,-5.318726,83.523252
gpt_5,news,004,dim3,NP length,4.005025,4.361905,-0.356880,0.134172,-2.659871,91.089204
gpt_5,news,004,dim4,Past tense,0.390909,0.062112,0.328797,0.041950,7.837907,15.889065
gpt_5,news,004,dim5,3rd person,30.176027,23.157895,7.018132,1.719430,4.081663,76.742690
gpt_5,news,004,dim6,Word length,5.428041,5.028302,0.399739,0.062916,6.353499,92.635668
gpt_5,news,004,dim7,Complementizers,0.675676,0.830769,-0.155094,0.045550,-3.404893,77.046154
gpt_5,news,004,dim8,BÍN coverage,0.985144,0.998428,-0.013284,0.004643,-2.860991,98.651568
gpt_5,news,004,dim9,Tree depth,9.478261,8.718310,0.759951,0.259321,2.930540,91.982168
gpt_5,news,004,dim10,LIX readability,51.784606,42.581890,9.202716,1.367841,6.727915,82.228859
gpt_5,news,004,dim11,Lexical diversity (MTLD),127.737636,109.093137,18.644500,6.738537,2.766847,85.404067
gpt_5,news,005,dim1,Subject drop,0.142857,0.052632,0.090226,0.014436,6.249898,36.842105
gpt_5,news,005,dim2,Subordination,0.518987,0.541436,-0.022449,0.016988,-1.321443,95.674437
gpt_5,news,005,dim3,NP length,2.441281,3.774648,-1.333367,0.134172,-9.937759,45.382499
gpt_5,news,005,dim4,Past tense,0.126050,0.048276,0.077775,0.041950,1.853999,38.298851
gpt_5,news,005,dim5,3rd person,21.686747,35.311796,-13.625049,1.719430,-7.924168,37.173387
gpt_5,news,005,dim6,Word length,5.008612,4.861436,0.147177,0.062916,2.339244,97.061527
gpt_5,news,005,dim7,Complementizers,0.733333,0.703704,0.029630,0.045550,0.650483,95.959596
gpt_5,news,005,dim8,BÍN coverage,0.951196,0.997496,-0.046300,0.004643,-9.971687,95.132444
gpt_5,news,005,dim9,Tree depth,5.900000,9.213115,-3.313115,0.259321,-12.776107,43.845513
gpt_5,news,005,dim10,LIX readability,32.979845,42.761214,-9.781369,1.367841,-7.150957,70.341374
gpt_5,news,005,dim11,Lexical diversity (MTLD),105.237538,137.617406,-32.379868,6.738537,-4.805178,69.231637
gpt_5,news,006,dim1,Subject drop,0.034483,0.066667,-0.032184,0.014436,-2.229370,6.666667
gpt_5,news,006,dim2,Subordination,0.428571,0.515625,-0.087054,0.016988,-5.124311,79.687500
gpt_5,news,006,dim3,NP length,2.832669,3.418605,-0.585935,0.134172,-4.367053,79.315082
gpt_5,news,006,dim4,Past tense,0.245902,0.727273,-0.481371,0.041950,-11.474978,0.000000
gpt_5,news,006,dim5,3rd person,34.081463,32.460733,1.620730,1.719430,0.942597,95.244541
gpt_5,news,006,dim6,Word length,5.462031,5.181401,0.280630,0.062916,4.460373,94.862160
gpt_5,news,006,dim7,Complementizers,0.311111,0.523810,-0.212698,0.045550,-4.669539,31.632653
gpt_5,news,006,dim8,BÍN coverage,0.949680,0.995408,-0.045728,0.004643,-9.848495,95.184904
gpt_5,news,006,dim9,Tree depth,8.169492,9.311111,-1.141620,0.259321,-4.402339,86.025818
gpt_5,news,006,dim10,LIX readability,48.317307,43.695395,4.621912,1.367841,3.378985,90.434251
gpt_5,news,006,dim11,Lexical diversity (MTLD),144.852209,228.161618,-83.309409,6.738537,-12.363130,42.486615
gpt_5,news,007,dim1,Subject drop,0.032787,0.052632,-0.019845,0.014436,-1.374636,39.473684
gpt_5,news,007,dim2,Subordination,0.465116,0.567073,-0.101957,0.016988,-6.001579,78.079268
gpt_5,news,007,dim3,NP length,2.817814,3.378995,-0.561182,0.134172,-4.182561,80.084501
gpt_5,news,007,dim4,Past tense,0.121429,0.051852,0.069577,0.041950,1.658578,42.701525
gpt_5,news,007,dim5,3rd person,34.338358,25.404157,8.934201,1.719430,5.196026,73.981862
gpt_5,news,007,dim6,Word length,5.134384,5.015241,0.119142,0.062916,1.893663,97.679520
gpt_5,news,007,dim7,Complementizers,0.489362,0.581818,-0.092456,0.045550,-2.029771,81.106719
gpt_5,news,007,dim8,BÍN coverage,0.985171,0.994073,-0.008902,0.004643,-1.917235,99.096401
gpt_5,news,007,dim9,Tree depth,8.322581,8.912281,-0.589700,0.259321,-2.274014,92.914457
gpt_5,news,007,dim10,LIX readability,41.683718,45.086878,-3.403161,1.367841,-2.487981,91.835755
gpt_5,news,007,dim11,Lexical diversity (MTLD),110.346648,136.110662,-25.764015,6.738537,-3.823384,76.651747
gpt_5,news,008,dim1,Subject drop,0.103448,0.035714,0.067734,0.014436,4.691913,34.523810
gpt_5,news,008,dim2,Subordination,0.284672,0.502762,-0.218091,0.016988,-12.837678,23.388582
gpt_5,news,008,dim3,NP length,2.919679,2.980545,-0.060866,0.134172,-0.453643,97.915317
gpt_5,news,008,dim4,Past tense,0.212389,0.545455,-0.333065,0.041950,-7.939645,0.000000
gpt_5,news,008,dim5,3rd person,22.076860,15.195369,6.881491,1.719430,4.002194,68.829394
gpt_5,news,008,dim6,Word length,5.273576,5.207443,0.066134,0.062916,1.051134,98.745946
gpt_5,news,008,dim7,Complementizers,0.666667,0.520000,0.146667,0.045550,3.219891,78.000000
gpt_5,news,008,dim8,BÍN coverage,0.970121,0.996833,-0.026712,0.004643,-5.752996,97.246529
gpt_5,news,008,dim9,Tree depth,7.741935,9.446429,-1.704493,0.259321,-6.572904,77.983631
gpt_5,news,008,dim10,LIX readability,45.478058,48.840191,-3.362133,1.367841,-2.457986,92.607132
gpt_5,news,008,dim11,Lexical diversity (MTLD),133.488218,160.041963,-26.553745,6.738537,-3.940580,80.107799
gpt_5,news,009,dim1,Subject drop,0.040541,0.101695,-0.061154,0.014436,-4.236145,0.000000
gpt_5,news,009,dim2,Subordination,0.438596,0.503067,-0.064471,0.016988,-3.795013,85.300613
gpt_5,news,009,dim3,NP length,2.485401,2.714844,-0.229442,0.134172,-1.710064,90.768401
gpt_5,news,009,dim4,Past tense,0.151316,0.046154,0.105162,0.041950,2.506862,30.501672
gpt_5,news,009,dim5,3rd person,21.523179,16.910069,4.613110,1.719430,2.682930,78.566783
gpt_5,news,009,dim6,Word length,5.265696,5.322527,-0.056831,0.062916,-0.903278,98.920733
gpt_5,news,009,dim7,Complementizers,0.392157,0.500000,-0.107843,0.045550,-2.367567,72.500000
gpt_5,news,009,dim8,BÍN coverage,0.988171,1.000000,-0.011829,0.004643,-2.547626,98.802940
gpt_5,news,009,dim9,Tree depth,7.697368,8.949153,-1.251784,0.259321,-4.827158,83.737505
gpt_5,news,009,dim10,LIX readability,41.117944,48.569382,-7.451438,1.367841,-5.447592,81.877893
gpt_5,news,009,dim11,Lexical diversity (MTLD),128.888295,148.962542,-20.074247,6.738537,-2.979021,84.425082
gpt_5,news,010,dim1,Subject drop,0.029851,0.031746,-0.001895,0.014436,-0.131286,93.650794
gpt_5,news,010,dim2,Subordination,0.297872,0.440415,-0.142542,0.016988,-8.390586,52.146558
gpt_5,news,010,dim3,NP length,2.482890,2.532000,-0.049110,0.134172,-0.366025,98.022052
gpt_5,news,010,dim4,Past tense,0.464052,0.018750,0.445302,0.041950,10.615166,4.040493
gpt_5,news,010,dim5,3rd person,37.581699,34.081463,3.500236,1.719430,2.035696,90.686328
gpt_5,news,010,dim6,Word length,4.756633,4.853589,-0.096955,0.062916,-1.541021,97.961680
gpt_5,news,010,dim7,Complementizers,0.700000,0.864865,-0.164865,0.045550,-3.619411,76.447876
gpt_5,news,010,dim8,BÍN coverage,0.973468,0.984689,-0.011221,0.004643,-2.416680,98.847317
gpt_5,news,010,dim9,Tree depth,7.428571,8.061538,-0.632967,0.259321,-2.440862,91.479290
gpt_5,news,010,dim10,LIX readability,33.323092,36.153717,-2.830625,1.367841,-2.069411,91.505516
gpt_5,news,010,dim11,Lexical diversity (MTLD),129.034722,164.703507,-35.668785,6.738537,-5.293254,72.357220
gpt_5,news,011,dim1,Subject drop,0.052632,0.044444,0.008187,0.014436,0.567120,84.444444
gpt_5,news,011,dim2,Subordination,0.500000,0.576389,-0.076389,0.016988,-4.496547,84.722222
gpt_5,news,011,dim3,NP length,2.884774,3.057592,-0.172818,0.134172,-1.288035,94.009306
gpt_5,news,011,dim4,Past tense,0.186667,0.097345,0.089322,0.041950,2.129257,52.149178
gpt_5,news,011,dim5,3rd person,38.118410,32.105760,6.012650,1.719430,3.496887,84.226388
gpt_5,news,011,dim6,Word length,4.968635,4.930714,0.037921,0.062916,0.602723,99.236790
gpt_5,news,011,dim7,Complementizers,0.516667,0.581395,-0.064729,0.045550,-1.421041,87.471868
gpt_5,news,011,dim8,BÍN coverage,0.976015,0.995863,-0.019848,0.004643,-4.274688,97.966425
gpt_5,news,011,dim9,Tree depth,8.322034,9.695652,-1.373618,0.259321,-5.296977,83.494200
gpt_5,news,011,dim10,LIX readability,37.711379,44.186165,-6.474786,1.367841,-4.733582,82.830684
gpt_5,news,011,dim11,Lexical diversity (MTLD),108.620366,150.955989,-42.335624,6.738537,-6.282613,61.024230
gpt_5,news,012,dim1,Subject drop,0.015625,0.067568,-0.051943,0.014436,-3.598046,0.000000
gpt_5,news,012,dim2,Subordination,0.383562,0.526570,-0.143008,0.016988,-8.418030,62.715666
gpt_5,news,012,dim3,NP length,2.361217,2.988550,-0.627333,0.134172,-4.675595,73.431796
gpt_5,news,012,dim4,Past tense,0.540984,0.093567,0.447416,0.041950,10.665561,17.295765
gpt_5,news,012,dim5,3rd person,27.942422,34.722222,-6.779801,1.719430,-3.943052,75.736532
gpt_5,news,012,dim6,Word length,5.034355,4.931380,0.102975,0.062916,1.636690,97.954562
gpt_5,news,012,dim7,Complementizers,0.550000,0.679245,-0.129245,0.045550,-2.837426,76.500858
gpt_5,news,012,dim8,BÍN coverage,0.974002,0.989977,-0.015975,0.004643,-3.440555,98.359860
gpt_5,news,012,dim9,Tree depth,7.421875,8.293333,-0.871458,0.259321,-3.360537,88.258246
gpt_5,news,012,dim10,LIX readability,38.602304,41.040442,-2.438138,1.367841,-1.782472,93.683958
